Username,Comment,Like
franzkafka85,"['bukan', 'programmer', 'langsung', 'memang', 'kadang', 'bantu', 'programmer', 'refactor', 'beberapa', 'baris', 'kode', 'ruang', 'lingkup', 'devops', 'automation', 'deployment', 'kadang', 'sering', 'banyak', 'vibe', 'coding', 'cuma', 'habis', 'refactor', 'rewrite', 'sering', 'banyak', 'lihat', 'kantor', 'kalo', 'bilang', 'kerja', 'kali', 'ai', 'cuma', 'buat', 'dasar', 'doang', 'manusia', 'sempurna', 'buat', 'environmentnya', 'lalu', 'maintenance', 'manusia', 'tugas', 'ai', 'situ', 'cuma', 'buat', 'fondasi', 'sih', 'programmer', 'sesuai', 'aman', 'enviroment', 'buat', 'teman', 'teman', 'divisi', 'networking']",0
reminderqolbu5161,"['ajar', 'ngoding', 'dulu', 'mula', 'buku', 'terus', 'edit', 'project', 'project', 'code', 'jalan', 'brtapi', 'sekarang', 'sedanga', 'pakai', 'ai', 'cepat', 'buat', 'mvp', 'hitung', 'hitung', 'hemat', 'gaji', 'junior', 'programer', 'brproses', 'nya', 'tetap', 'eveluasi', 'enggak', 'biar']",1
vickyfikriachri2311,"['kalau', 'prototyping', 'aplikasi', 'sederhana', 'noncritical', 'sih', 'finefine', 'ai']",0
sandhikagalihwpu,"['tuju', 'kata', 'kunci', 'kalimat', 'quotproses', 'nya', 'tetap', 'eveluasi', 'quot']",1
ichbalhadi2,"['tempat', 'kerja', 'sekarang', 'bulan', 'sekali', 'selalu', 'workshop', 'prompt', 'engineering', 'langgan', 'claude', 'gpt', 'gemini', 'rekomendasi', 'kerja', 'pakai', 'ai', 'cepat', 'hasil', 'rapihsetiap', 'pr', 'otomatis', 'review', 'gemini', 'bahkan', 'developer', 'idealis', 'ngotot', 'enggak', 'pakai', 'ai', 'anggap', 'buangbuang', 'waktu', 'memang', 'butuh', 'waktu', 'lebih', 'banyak', 'kata', 'atas', 'era', 'standar', 'ubah', 'software', 'engineer', 'tahan', 'industri', 'paham', 'arsitektur', 'produk', 'bisnis', 'enggak', 'ai', 'take', 'over', 'kalo', 'cuma', 'jago', 'koding', 'ai', 'lebih', 'jagobrbrsaya', 'tuju', 'banget', 'sama', 'pak', 'dika', 'buat', 'mula', 'perlu', 'kuat', 'fundamental', 'dulukarna', 'ai', 'aco', 'benerin', 'kode', 'tanggung', 'jawab', 'penuhbrbrjujur', 'koding', 'sekarang', 'enggak', 'gregetyg', 'dulu', 'dpet', 'puas', 'kalo', 'hasil', 'solve', 'error', 'buat', 'algoritma', 'sendiri', 'sekarang', 'susahmalah', 'kasih', 'full', 'armor', 'iron', 'man', 'mark', 'iii', 'mau', 'bagaimana', 'kejar', 'deadlinesemenjak', 'ai', 'umur', 'tiket', 'jadi', 'pendekpendek', 'brbrarsitektur', 'produk', 'bisnis', 'buat', 'bikin', 'prompt', 'baik', 'perlu', 'paham', 'arsitektur', 'produk', 'biar', 'enggak', 'duduk', 'kursi', 'staff', 'bertahunbertahun', 'lebih', 'baik', 'ajar', 'bisnis', 'jugabrbrsehat', 'selalu', 'pak', 'dika', 'berkah', 'ilmu']",0
veranza,"['tim', 'mending', 'tonton', 'tutor', 'bas', 'jam', 'dulu', 'baru', 'ngevibe', 'a', 'hrefuckszu2wh9gy1mb0dv11ujgfingerrednumberonea']",5
muhammadnadhar4794,"['ungkap', 'sama', 'pak', 'dika', 'nambak', 'balek', 'saing', 'dong']",1
thaitea5399,"['enggak', '100', 'percaya', 'ai', 'pernah', 'serah', 'frontend', 'ai', 'malah', 'beranta', 'semua']",0
miqbalev,"['ajar', 'metode', 'terap', 'sama', 'kayak', 'disampein', 'pak', 'dhika', 'buat', 'dulu', 'sendiri', 'kalau', 'mentok', 'minta', 'jelasin', 'letak', 'salah', 'minimal', 'paham', 'dikitbrbrsaya', 'pakenya', 'mode', '39chat39', 'enggak pernah', '39agent39', 'btwbrbrtapi', 'sekarang', 'mau', 'usaha', 'ai', 'sama', 'sekali', 'uninstall', 'semua', 'aplikasi', 'llm', 'buat', 'ngereset', 'otak', 'sama', 'biar', 'rada', 'pakai', 'mikir', 'kalau', 'misal', 'mentok', 'googling', 'cari', 'bagaimana', 'orang', 'mecahin', 'masalah', 'lihat', 'dokumentasi', 'sering', 'susah', 'cerna']",0
i01107,"['hatur', 'nuhun', 'kang', 'rasa']",0
sandhikagalihwpu,"['sami2', 'kang', 'fiqi', 'ajar', 'mulai', 'asa', 'resah', 'brbrbtw', 'baru', 'engah', 'username', 'nya', 'nim', 'ikom']",0
i01107,"['sandhikagalihwpu', 'sumuhun', 'username', 'auto', 'uniq', 'pakai', 'kapan', 'wkwkbrbrbtw', 'all', 'the', 'best', 'buat', 'wpu', 'course', 'nya', 'sing', 'tiasa', 'datang', 'banyak', 'manfaat', 'amin']",0
dikamulyanapagia9721,"['terimakasih', 'pak', 'atas', 'cerah', 'kemarin', 'kemarin', 'aku', 'sempat', 'jatuh', 'guna', 'ai', 'toxic', 'gantung', 'bahkan', 'kayak', 'pilih', 'sepele', 'minta', 'ai', 'buat', 'putus', 'lalu', 'pas', 'debat', 'sama', 'ai', 'rasa', 'pengin', 'bukti', 'kalo', 'aku', 'aku', 'tau', 'toxic', 'banget', 'makanya', 'kemarin', 'pakai', 'ai', 'wajar', 'buat', 'ide', 'konsep', 'bantu', 'debugging', 'sama', 'paling', 'start', 'codeas', 'frontend', 'jadi', 'tinggal', 'sesuai', 'kalo', 'backend', 'sih', 'jauh', 'handle', 'sendiri', 'walaupun', 'terkadang', 'muncul', 'rekomen', 'copilot', 'putus', 'ditangankubrbrbrtemenquot', 'kayak', 'enggak', 'rasa', 'gantung', 'dditahap', 'toxic', 'mental', 'serasa', 'hancur', 'banget']",0
hezrondemmalungan9,"['kursus', 'wpu', 'ajar', 'nextjs', 'enggak', 'bang', 'kalau', 'mau', 'ikut']",0
sandhikagalihwpu,"['dong', 'ambil', 'kursus', 'mern', 'stack', 'fullstack', 'nextjs']",1
kakaragapratama1739,"['mantap', 'bang', 'video', 'inisaya', 'programmer', 'mula', 'sedikit', 'risih', 'sama', 'ai', 'sedikit', 'curang', 'soal', 'mula', 'pengin', 'banget', 'jadi', 'programmer', 'cara', 'pakai', 'logika']",9
usiwan2,"['bahas', 'konten', 'format', 'begini', 'dong', 'putar', 'hidup', 'coding']",0
sandhikagalihwpu,"['rekues', 'mau', 'bahas', 'apa']",0
ishakimanuel3513,"['gantung', 'mindset', 'vibe', 'koding', 'bahaya', 'kalau', 'ajar', 'prinsip2', 'dasar', 'pegang', 'ada', 'ai', 'tools', 'cara', 'ajar', 'ubah', 'tadi', 'ajar', 'kodingnya', 'traditional', 'vibe', 'koding', 'ajar', 'praktek', 'live', 'tutor', 'ai', 'sendiri', 'jadi', 'vibe', 'koding', 'masalah', 'mula', 'paham', 'fundamental', 'moral', 'tuntut', 'cepat', 'adaptasi']",0
sandhikagalihwpu,"['tuju', 'banget']",0
nonyoutuberacc,"['hm', 'enggak', 'erti', 'koding', 'erti', 'dunia', 'server', 'macam', 'setting', 'php', 'database', 'etc', 'etcbrbrsuatu', 'kali', 'iseng', 'bikin', 'apps', 'php', 'naruh', 'kpi', 'tracking', 'data', 'bensin', 'jadi', 'dong', 'hahabrbrlalu', 'coba', 'ortools', 'cepat', 'proses', 'schedulingbrbrpadahal', 'enggak', 'erti', 'coding', 'sama', 'sekalibrbrapakah', 'appsnya', 'jadi', 'jadi', 'instant', 'iya', 'enggakbrbrsaya', 'bikin', 'apps', 'makan', 'waktu', 'bulan', 'lebih', 'lebih', 'enggak', 'tau', 'pemrograman', 'satu', 'fix', 'lain', 'error', 'satu', 'error', 'lain', 'fix', 'looping', 'kayak', 'terusbrbrakhirnya', 'apa', 'coba', 'coba', 'quotberhasilquot', 'mantengin', 'laptop', 'reprompt', 'tiap', 'malam', '2', '3', 'jam', 'query', 'tepatbrbrcapek', 'enggak', 'capek', 'bayar', 'jadi', 'maksimal', 'dapetbrbrapalagi', 'coba', 'python', 'web', 'push', 'server', 'pusingbrbrya', 'proses', 'belajarbrbrai', 'bantu', 'bikin', 'apps', '0', 'meski', 'enggak tau', 'isi', 'apaanbrbrapakah', 'yakin', 'kalah', 'programmer', 'senior', 'mungkin', 'iya', 'beberapa', 'tahun', 'mendatangbrbrai', 'bantu', 'asal', 'mau', 'sabar', 'prompting', 'kalau', 'senior', 'programer', 'bantu', 'aibrbrkalau', 'awam', 'pemrograman', 'sila', 'pakai', 'ai', 'rasa', 'sendiribrbrmenurut', 'ai', 'bagus', 'malah', 'justru', 'ditest', 'orang', 'enggak', 'paham', 'kodingbrbrkalau', 'output', 'betul', 'arti', 'ai', 'canggih']",0
mrokimarak,"['solopreneur', 'solodeveloperbrbener2', 'cepat', 'sejak', 'era', 'ai', 'produk', 'langsung', 'hasil', 'profit', 'meski', 'produksi', 'banyak', 'error', 'penting', 'fundamental', 'programming', 'paham', 'kunci']",4
veranza,"['kalo', 'deh', 'tau', 'fundamental', 'justru', 'vibe', 'buat', 'bantu', 'nanganin', 'error', 'bukan', 'balik']",2
herearallyn,"['pak', 'sandhi', 'ajar', 'sumber', 'web', 'oke', 'enggak', 'sih', 'contoh', 'geeksforgeeks', 'sana', 'dijelasin', 'konsep', 'contoh', 'kode', 'brbrjujur', 'makin', 'lama', 'malah', 'makin', 'takut', 'sering', 'ngoding', 'pakai', 'ai']",0
sandhikagalihwpu,"['oke2', 'cukup', 'lengkap', 'sumber']",1
azwarbuton,"['analogi', 'nya', 'film', 'wall', 'e', 'manusia', 'mudahkn', 'ai', 'merrk', 'jadi', 'mals', 'jalan', 'akhir', 'tau', 'apa', 'guna', 'kaki']",0
kuliit,"['tuju', 'banget']",0
latenightdev,"['tuju', 'pak', 'pikir', 'ngerjain', 'project', 'klien', 'enggak', 'bakal', 'revisi', 'gilir', 'klien', 'minta', 'revisi', 'ang', 'eng', 'ang', 'eng', 'deh', 'coba', 'suruh', 'ai', 'ngerjain', 'revisi', 'klien', 'wkwkwkwkw']",0
aryaprayogi1681,"['revisi', 'tinggal', 'revisi', 'promt', 'ulang', 'jelas', 'konsep', 'alur', 'koding', 'kamu', 'punya', 'bagi', 'apa', 'dibagun', 'apa', 'koreksi', 'finish', 'masalah', 'selesai', 'kerja', 'beres', 'laptop', 'tinggal', 'kantor', 'gaperlu', 'bawa', 'kerja', 'rumah']",0
yohanespradono5224,"['coding', '25th', 'vibe', 'coding', 'bikin', 'sangat', 'produktif', 'mudah', 'lompat', 'stacks', 'tadi', 'backend', 'developer', 'loncat', 'jadi', 'desktop', 'programmer', 'mobile', 'developer', 'hitung', 'haribrtapi', 'sisi', 'memang', 'bikin', 'otak', 'jadi', 'malas']",0
dikamulyanapagia9721,"['jam', 'terbang', 'bapak', 'enggak', 'bohong', 'jadi', 'teknologi', 'baru', 'makin', 'ngeboost', 'kerja', 'adapt', 'nya', 'gampang']",0
yohanespradono5224,"['dikamulyanapagia9721skrg', 'bikin', 'function', 'minta', 'ai', 'tinggal', 'ngeprompttapi', 'kadang', 'function', 'bikin', 'ai', 'terlalu', 'overkill', 'bikin', 'logic', 'enggak', 'perlu', 'ubah', 'prompt', 'heheheh']",0
betterwithmaul,"['iya', 'soal', 'entar', 'pas', 'auto', 'completion', 'jadi', 'm3m3k']",0
sandhikagalihwpu,['huss'],0
canzz584,"['tuju', 'bapak']",0
mochmufiddin,"['a', 'hrefuckszu2wh9gy1mb0dv11ujgxsify4oqcd2t29sp54iasawa', 'akhir', 'resah', 'suara', 'brsaya', 'enggak', 'rasa', 'senior', 'alam', 'ngoding', '4th', 'cukup', 'buat', 'pikir', 'matang', 'algoritma', 'brdengan', 'ada', 'ai', 'jujur', 'malah', 'tagih', 'rasa', 'otak', 'jadi', 'tumpul', 'hahaha']",44
veranza,"['sama', 'bang', 'logic', 'malah', 'lebih', 'enak', 'ngevibe']",0
skilledworkerscore,"['pakai', 'command', 'quotfind', 'potential', 'bug', 'on', 'this', 'codequot', 'and', 'quotwhy', 'you', 'suggest', 'this', 'codequot', 'jadi', 'peer', 'bang', 'bukan', 'solver']",9
chrisshuo3,"['buat', 'mula', 'ajar', 'prinsip', 'amp', 'fundamental', 'mulai', 'algoritma', 'pemrograman', 'lanjut', 'pbo', 'inggris', 'oop', 'pakai', 'net', 'sih', 'sih', 'salah', 'satu', 'lalu', 'ajar', 'teori', 'struktur', 'data', 'lanjut', 'ajar', 'web', 'dasar', 'html', 'css', 'js', 'next', 'html5', 'css3', 'es6', 'sembari', 'pelajarin', 'backend', 'dasar', 'php', '70', '80', 'amp', '81', 'database', 'mulai', 'mysql', 'phpmyadmin', 'lanjut', 'mysql', 'workbench', 'amp', 'sql', 'data', 'language', 'sini', 'mulai', 'lancar', 'basic', 'baru', 'pakai', 'ai', 'asal', 'debugging', 'tantang', 'diri', 'tanya', 'istilah2', 'coding', 'gali', 'contoh', 'contoh', 'coding', 'jangan', 'lupa', 'titikkomaehh', 'maaf2', 'jangan', 'lupa', 'tetap', 'problem', 'solve', 'coding', 'lewat', 'stackoverflow', 'skalian', 'kuat', 'mampu', 'debugging', 'skills', 'situ', 'brbrdiatas', 'baru', 'basic', 'basic', 'kalian', 'jauh', 'jalan', 'mudah', 'membantubrbranyway', 'jalan', 'dedikasi', 'ajar', 'lama', '5', 'tahun', 'lebih', 'sejak', 'lulus', 'sarjana', 'komputer', 'lowker', 'sepenuh', 'penuh', 'syarat', 'lowker', 'indonesia', 'mayoritas', 'tele', 'tele', 'mulai', 'dekat', 'berhub', 'dulu', 'kuliah', 'multimedia', 'informatika', 'kurang', 'ajar', '100', 'pure', 'informatika', 'lulus', 'jurus', 'dapat', 'bahasa', 'laravel', 'codeigniter', 'golang', 'flutter', 'banyak', 'muncul', 'baru', 'doa', 'moga2', 'sesuai', 'tengah', 'bertele2nya', 'syarat', 'hard', 'skillnya', 'usaha', 'indonesia']",0
awiez,"['quotsaya', 'dapat', 'profit', 'ribu', 'dollar', 'cuma', 'pakai', 'aiquot', 'ujung2nya', 'jual', 'ebook', 'bikin', 'mungkin', 'pakai', 'ai', 'wkwkwk']",0
nafishusenr24,"['bahkan', 'mau', 'nge', 'cheat', 'bingung', 'beli', 'ebook']",0
husnimuttaqin4636,"['quotperpindahan', 'tanggung', 'jawabquot']",0
bagustri3877,"['iya', 'aku', 'rasai', 'sama', 'sekarang', 'aku', 'pakai', 'ai', 'buat', 'bantu', 'kerja', 'biar', 'lebih', 'cepat', 'garagara', 'tren', 'vibe', 'coding', 'kesan', 'jadi', 'negatif', 'banyak', 'mula', 'lihat', 'jago', 'bikin', 'kode', 'lewat', 'prompt', 'padahal', 'erti', 'dasardasarnya', 'suruh', 'jelasin', 'malah', 'bingung', 'sendiria', 'hrefuckszu2wh9gy1mb0dv11ujgw8ifybwafipq7ipvnca2aua']",0
muhammadnaufalhaykal120,"['sederhana', 'banget', 'umpama', 'nya', 'pak', 'betul', 'gym', 'jugabrmudah', 'paham']",0
nerocld,"['jadi', 'kangen', 'zaman', 'cari', 'fix', 'error', 'ngubek', 'stackoverflow', 'insight', 'baru']",0
goodboyman2,"['terima kasih', 'pak', 'ingat', 'lama', 'buat', 'hasil', 'bagus', 'buat', 'ai', 'cuman', 'kompas', 'waktu', 'buat', 'sendiri', 'malah', 'bingung', 'enggak', 'erti', 'mau', 'tulis', 'kode', 'apa', 'terima kasih', 'pak']",1
heyroziq,"['mantap', 'pak', 'dika']",0
funfactswithcly,"['pakai', 'chat', 'gpt', 'buat', 'cari', 'ide', 'brainstorming', 'project', 'kan', 'kerja']",0
merahputih368,"['jadi', 'programmer', 'lama', '14', 'tahun', 'pak', 'subscribe', 'llm', 'alam', 'jangan', 'terlalu', 'ngandelin', 'ai', 'ai', 'bantu', 'debugging', 'scaffolding', 'kasus', 'kompleks', 'enggak', 'bagus', 'cenderung', 'meski', 'pakai', 'model', 'paling', 'canggih', 'kayak', 'glm', '46', 'claudesonet', 'suka', 'selalu', 'error', 'akhir', 'sendiri', 'benerin', 'ajar', 'codecode', 'nya', 'buat', 'sama', 'ai', 'kalo', 'guna', 'metode', 'benar', 'prompting', 'bagus', 'code', 'cenderung', 'konsisten', 'mungkin', 'metode', 'specdriven', 'pakai', 'motode', 'bmad', 'lebih', 'baik', 'kode', 'buat', 'cenderung', 'halu', 'sekali', 'foundation', 'pemrograman', 'bahasa', 'pemrograman', 'mau', 'pakai', 'jadi', 'master', 'dulu', 'baru', 'lebih', 'bantu', 'ai', 'cepat', 'kerja', 'coding', 'seni', 'bukan', 'masalah', 'result', 'delivery', 'masterpiece', 'curah', 'tiap', 'sintaks', 'ketik']",191
cingepusofficial7813,"['mungkin', 'sesuai', 'ekspektasi', 'ai', 'selalu', 'kembang', 'bro']",7
shadowr4ze,"['wah', 'brow', 'gue', 'pakai', 'bmad', 'credit', 'cepat', 'banget', 'habis', 'brow']",0
paijoedanyt,"['tahu', 'zero', 'sangat', 'bantu', 'jadi', 'banyak', 'ajar', 'walaupun', 'awal', 'selalu', 'eror', 'eror', 'manusia', 'ajar', 'cari', 'cari', 'sebab', 'eror', 'bug', 'bahkan', 'saking', 'excitednya', 'tungguin', 'ainya', 'buat', 'selesai', 'codingnya', 'telaah', '1', 'per', 'satu']",1
fanizul1282,"['skill', 'issue', 'kali', 'makenya', 'wkwk', 'sering', 'interaksi', 'ai', 'jadi', 'paham', 'cara']",2
alfarezaww,"['kalo', 'pikir', 'seni', 'bakal', 'jadi', 'anggur', 'entar']",0
uservq5bn9ut7i,"['enggak apa', 'semua', 'orang', 'vibe', 'coding', 'biar', 'saing', 'gue', 'kurang', 'loker', 'programmer', 'sekarang', 'enggak', 'gampang', 'dulu']",0
rinnimecrack7128,"['minimal', '3', 'tahun', 'junior', '5', 'tahun', 'senior', 'kocak', 'senior', 'batas', 'loker', 'terap', 'batas', 'umur']",0
sulaimanyahya,"['makin', 'kangen', 'stackoverflow']",0
sy4ra,"['ngusahain', 'ngehindarin', 'tanya', 'code', 'hasil', 'jadi', 'ai', 'jujur', 'rasa', 'takut', 'tinggal', 'sama', 'bikin', 'porto', 'bagus', 'bagus', 'susah', 'ngoding', 'jadi', 'sering', 'kali', 'ngandelin', 'ai', 'banget', 'waktu', 'dikit', 'dikit', 'susah', 'wkwk']",0
sandhikagalihwpu,"['fokus', 'dulu', 'sama', 'progress', 'diri', 'sendiri', 'kadang', 'memang', 'capai', 'orang', 'silau', 'padahal', 'asli', 'enggak', 'tau', 'paham', 'apa', 'buat']",0
arctagonsv8,"['izin', 'cerita', 'pak', 'sandhika', 'galih', 'rasa', 'mixed', 'era', 'serba', 'ai', 'selalu', 'patok', 'bahwasannya', 'syarat', 'pakai', 'ai', 'ngoding', 'tau', 'basic', 'fundamental', 'nya', 'bahaya', 'buta', 'minta', 'ai', 'buat', 'seluruh', 'kode', 'tahu', 'code', 'fulnerability', 'dalam', 'indak', 'tahu', 'apa', 'fungsi', 'akhir', 'alih', 'ai', 'normal', 'gpt', 'ringkas', 'dokumentasi', 'tools2', 'baru', 'kenal', 'per', 'express', 'golang', 'pinia', 'redis', 'brbrketika', 'tahu', 'macam', 'fungsi', 'pakai', 'ai', 'cepat', 'workflow', 'nya', 'beban', 'fullstack', 'alami', 'berat', 'geospatial', 'information', 'system']",1
sandhikagalihwpu,"['nice', 'share', 'nah', 'memang', 'guna', 'ai', 'alat', 'bantu']",0
conary17,"['gue', 'kemarin', 'bertanya2', 'wajar', 'baru', 'ajar', 'html', 'css', 'masa', 'ai', 'kini']",0
sandhikagalihwpu,"['semua', 'web', 'awal', 'html', 'css', 'jadi', 'tetap', 'paham']",0
riany2k,"['sekarang', 'ada', 'ai', 'dunia', 'pemrograman', 'benarbenar', 'ubah', 'jadi', 'lebih', 'seru', 'efisien', 'cari', 'solusi', 'error', 'paham', 'alur', 'kerja', 'framework', 'bahkan', 'cari', 'inspirasi', 'buat', 'ngoding', 'jauh', 'lebih', 'cepat', 'mudah', 'terima', 'kasih', 'banget', 'buat', 'asisten', 'digital', 'github', 'copilot', 'gemini', 'claude', 'bikin', 'proses', 'coding', 'jadi', 'lebih', 'lancar', 'senang', 'programmer', 'sekarang', 'fokus', 'halhal', 'lebih', 'penting', 'kayak', 'rancang', 'arsitektur', 'sistem', 'pikir', 'proses', 'bisnis', 'matang', 'cipta', 'tampil', 'uiux', 'keren', 'ramah', 'penggunabrbrselain', 'muncul', 'ai', 'konsep', 'vibe', 'coding', 'semua', 'orang', 'kini', 'punya', 'peluang', 'buat', 'jadi', 'programmer', 'meski', 'belum', 'punya', 'latar', 'belakang', 'proses', 'ajar', 'jadi', 'lebih', 'intuitif', 'ai', 'bantu', 'langkah', 'langkah', 'ide', 'aplikasi', 'jadi', 'paling', 'tarik', 'evolusi', 'ai', 'enggak', 'henti', 'sini', 'iring', 'waktu', 'ai', 'terus', 'kembang', 'jadi', 'makin', 'cerdas', 'akurat', 'paham', 'konteks', 'jadi', 'masa', 'depan', 'coding', 'sekarang', 'bukan', 'cuma', 'soal', 'logika', 'kolaborasi', 'manusia', 'mesin', 'makin', 'keren']",1
broevil,"['pernah', 'minta', 'ai', 'pak', 'bagaimana', 'cara', 'buat', 'aman', 'baik', 'website', 'kasih', 'code', 'pak', 'lalu', 'sih', 'ai', 'buat', 'lah', 'sesuai', 'code', 'buat', 'belum', 'apa', 'salah', 'ajar', 'pak']",0
sandhikagalihwpu,"['selalu', 'tanya', 'baris', 'kode', 'paham', 'paham']",1
aryokesuma4071,"['sangat', 'tuju', 'pakbrvibe', 'coding', 'otw', 'stres', 'debugging']",0
clownchilla,"['a', 'hrefhttpswwwyoutubecomwatchv3utmxkg47bmampt6551055a', 'ichigo', 'bleach']",0
havefun9380,"['semua', 'alat', 'jadi', 'enggak apa']",0
sandhikagalihwpu,"['pisau', 'alat', 'guna', 'orang', 'tepat']",1
pawcoding,"['owalah', 'tho', 'definisi', 'vibe', 'coding']",0
yudd4396,"['analogi', 'bleach', 'pak', 'sandhika', 'kata', 'bajar', 'fundamental', 'hingga', 'punya', 'pondasi', 'kuat', 'ai', 'bahkan', 'framework', 'kalian', 'tetap', 'op', 'zaraki', 'kenpaichi', 'kuat', 'bankai', 'bahkan', 'tau', 'nama', 'pedang']",0
sandhikagalihwpu,"['ken', 'chan']",0
lenter418,"['dengar', 'analogi', 'jadi', 'ingat', 'kasus', 'talib', 'mau', 'pilotin', 'black', 'hawk', 'tinggal', 'tentara', 'us', 'perlu', 'ingat', 'kalau', 'buat', 'nerbangin', 'helikopter', 'butuh', 'latih', 'disiplin', 'lisensi', 'seengaknya', '8', 'tahun', 'endingnya', 'tebak', 'helikopter', 'dipilotin', 'orang', 'jatuh', 'hancur', 'wkwkwkbrbrmungkin', 'kasus', 'vibe', 'coding', 'sama', 'enggak', 'buat', 'app', 'dulu', 'ai', 'minimal', 'satu', 'dulu', 'baru', 'kalau', 'mau', 'vibe', 'coding', 'silah', 'minimal', 'tahu', 'apa', 'code', 'digenerate', 'ainya']",0
ysngrh,"['vibe', 'coding', 'bagus', 'buat', 'paham', 'fundamental', 'paham', 'problem', 'solving', 'biasa', 'coding', 'manual', 'jam', 'terbang', 'banyak', 'cuma', 'buat', 'baru', 'ajar', 'mending', 'buat', 'tanya', 'jawab', 'buat', 'ganti', 'google', 'stackoverflow']",69
sandhikagalihwpu,"['tuju', 'banget']",6
hadidwiardiansyah9436,"['sayang', 'banyak', 'orang', 'enggak', 'tuju', 'sebut', 'aku', 'pernah', 'komen', 'banyak', 'enggak', 'terima']",2
ucdtq8lspvbtmc7676muqzw,"['tuju', 'kalau', 'buat', 'alam', 'vibe', 'coding', 'pakai', 'cuma', 'buat', 'ngerjakan', 'task', 'sifat', 'repetitif', 'sih', 'programmer', 'tetap', 'guna', 'otak', 'ecek', 'hasil', 'generated', 'code', 'hasil', 'tentu', 'alam', 'milik', 'mudah', 'dicekbrbeda', 'cerita', 'orang', 'baru', 'ajar', 'coding', 'klik', 'quotyesquot', 'doang', 'tuh', 'kagak', 'cek']",0
muhammadakna8397,"['hadidwiardiansyah9436', 'wajar', 'nama', 'orang', 'tahu']",0
nicoeditzzz,"['jujur', 'mulai', 'ajar', 'coding', 'ai', 'awal', 'nya', 'selalu', 'minta', 'dibuatin', 'iring', 'waktu', 'ajar', 'tahu', 'apa', 'prompt', 'fungsi', 'bagaimana', 'cara', 'ajar', 'paham', 'sekarang']",0
ahmadhadin,"['mulai', 'detik', '12', 'oktober', '2025', 'janji', 'laku', 'vibe', 'coding']",0
sandhikagalihwpu,"['suatu', 'laku', 'vibe', 'coding', '39pantas39']",0
asrulkadir5941,"['vipe', 'coding', 'cocok', 'guna', 'bangun', 'aplikasi', 'mvp', 'bantu', 'realisasi', 'ide', 'cepat', 'proyek', 'aplikasi', 'buat', 'lebih', 'kompleks', 'penting', 'benarbenar', 'periksa', 'kode', 'buat', 'ai', 'ai', 'terkadang', 'hasil', 'kode', 'lebih', 'sesuai', 'butuh', 'sangat', 'penting', 'paham', 'konsep', 'arsitektur', 'principal', 'code', 'mulai', 'vibe', 'coding', 'kalau', 'asal', 'aplikasi', 'jalan', 'wassalam', 'resiko', 'tanggung', 'sendiri']",1
senzxc70,"['tuju', 'banget', 'sama', 'pak', 'dhika', 'pernah', 'ngalamin', 'bikin', 'web', 'full', 'stack', 'tugas', 'kuliah', 'makan', 'waktu', '1', 'tengah', 'bulan', 'baru', 'jadi', 'teman', 'coba', 'bikin', 'web', 'full', 'stack', 'makan', 'waktu', '5', 'hari', 'bantu', 'sarung', 'tangan', 'ajaib', 'ai', 'tadi', 'ketika', 'langsung', 'rasa', 'down', 'web', 'teman', 'buat', 'jauh', 'lebih', 'bagus', 'cepat', 'web', 'buat', 'tanya', 'sedikit', 'soal', 'salah', 'satu', 'bagi', 'webnya', 'langsung', 'bingung', 'akhir', 'malah', 'nemu', 'jawab', 'sendiri', 'saat', 'sedikit', 'rasa', 'lega', 'laku', 'belum', 'manfaat', 'paham', 'alur', 'struktur', 'kode', 'hari', 'muncul', 'video', 'pak', 'dhika', 'berkat', 'rekomendasi', 'youtube', 'semua', 'rasa', 'gelisah', 'tadi', 'langsung', 'hilang', 'sepenuh', 'wkwkwbrbrduh', 'jadi', 'curhat', 'kan']",33
sandhikagalihwpu,"['nice', 'share', 'arti', 'otot', 'coding', 'mulai', 'bentuk']",3
farhanputra6910,"['tuju', 'wkwk', 'jujur', 'vibe', 'coder', 'kalau', 'deadline', 'mepet', 'apa', 'bilang', 'pak', 'dika', 'tadi', 'pakai', 'ai', 'enggak', 'merta', 'merta', 'langsung', 'accept', 'apa', 'ubah', 'review', 'dulu', 'algoritma', 'buat', 'sama', 'sesuai', 'standar', 'mastiin', 'tiap', 'input', 'output', 'sesuai', 'apa', 'ingin', 'kalau', 'ngubah', 'kode', 'legacy', 'wah', 'makin', 'rumit', 'tuh', 'hati', 'hati', 'takut', 'ngerubah', 'algoritma', 'belum']",1
gifanidestgaming,"['vibe', 'coding', 'kalo', 'enggak', 'paham', 'jamin', 'aplikasi', 'real', 'enggak', 'bakal', 'jadi', 'bingung', 'handling', 'error', 'nya', 'ai', 'punya', 'konteks', 'terbatasada', 'nya', 'malah', 'bentrok', 'kalo', 'full', 'copas', 'kalo', 'copas', 'copas', 'paham', 'jamin', 'enggak', 'bakal', 'faham', 'malah', 'kepala', 'mau', 'ledak', 'soal', 'alami', 'wkwk', 'ujung', 'ujung', 'nya', 'ajar', '5', 'bulan', 'ajar', 'buat', 'project', 'real', 'saas', 'akhir', 'apps', 'jadi', 'tinggal', 'traffic', 'nya', 'xd', 'lebih', 'bagus', 'tanya', 'why', 'ai', 'jangan', 'buat', 'buat', 'ajar']",0
sandhikagalihwpu,"['tuju', 'banget', 'thanks', 'sharenya']",0
rheavlog,"['wah', 'nyata', 'benci', 'pak', 'dhika', 'mohon', 'maaf', 'pak']",0
